Date Inspected,Date Completed,Cable Company ,Type Area Inspected,Street Name,Street Type,City,Intersection,Violation,Alert,Resident Generated,In-Field Violations,Site Survey,Re-Inspection,Re-Inspection Date,Violation Type
11/23/2011,12/11/2011,Comcast,UG,Hortleberry,Ct,Silver Spring,,1,0,0,1,0,0,,Equipment
11/28/2011,12/22/2011,Comcast,Aerial,Millwood,Rd,Bethesda,,1,0,0,1,0,0,,Pole Transfer
11/28/2011,08/14/2013,Verizon,Aerial,Millwood,Rd,Bethesda,,1,0,0,1,0,0,,Pole Transfer
11/28/2011,02/19/2012,Comcast,Aerial,Millwood,Rd,Bethesda,,1,0,0,1,0,0,,Pole Transfer
11/28/2011,08/14/2013,Verizon,Aerial,Millwood,Rd,Bethesda,,1,0,0,1,0,0,,Pole Transfer
11/28/2011,12/22/2011,Comcast,Aerial,Millwood,Rd,Bethesda,,1,0,0,1,0,0,,Pole Transfer
11/28/2011,08/01/2013,Verizon,Aerial,Millwood,Rd,Bethesda,,1,0,0,1,0,0,,Pole Transfer
11/28/2011,12/05/2011,RCN,Aerial,Millwood,Rd,Bethesda,,1,0,0,1,0,0,,Pole Transfer
11/28/2011,12/22/2011,Comcast,Aerial,Millwood,Rd,Bethesda,,1,0,0,1,0,0,,Pole Transfer
11/28/2011,08/14/2013,Verizon,Aerial,Millwood,Rd,Bethesda,,1,0,0,1,0,0,,Pole Transfer
11/28/2011,02/07/2012,Verizon,Aerial,Millwood,Rd,Bethesda,,1,0,0,1,0,0,,Drop
11/29/2011,12/26/2011,Comcast,Aerial,Muddy Branch,Rd,Gaithersburg,Pensacola Dr,1,0,0,1,0,0,,Other
11/29/2011,12/14/2011,RCN,Aerial,E Deer Park,Rd,Gaithersburg,,1,0,0,1,0,0,,Drop
11/29/2011,12/23/2011,Comcast,Aerial,E Deer Park,Rd,Gaithersburg,,1,0,0,1,0,0,,Drop
11/29/2011,02/08/2012,Verizon,Aerial,E Deer Park,Rd,Gaithersburg,,1,0,0,1,0,0,,Drop
11/29/2011,01/11/2012,Verizon,Aerial/UG,Paradise,Ct,Gaithersburg,,1,0,0,1,0,0,,Drop
11/29/2011,,Comcast,Aerial,McCeney,Av,Silver Spring,,1,0,1,0,0,0,,Pole Transfer
11/29/2011,08/15/2013,Verizon,Aerial,McCeney,Av,Silver Spring,,1,0,1,0,0,0,,Pole Transfer
11/29/2011,12/17/2011,Comcast,Aerial,McCeney,Av,Silver Spring,,1,0,1,0,0,0,,Pole Transfer
12/28/2011,09/25/2013,Verizon,Aerial,Brookhaven,Dr,Wheaton,,1,0,0,1,0,0,,Lines
12/28/2011,01/02/2012,Comcast,Aerial,Broxburn,Dr,Bethesda,,1,0,0,1,0,0,,Drop
12/28/2011,01/02/2012,Comcast,UG,Fenway,Rd,Bethesda,,1,0,0,1,0,0,,Equipment
12/28/2011,01/02/2012,Comcast,UG,Bent Creek,Ter,Germantown,,1,0,1,0,0,0,,Equipment
12/29/2011,02/08/2012,Verizon,UG,Smoothleaf,Ln,Gaithersburg,,1,0,1,0,0,0,,Equipment
12/29/2011,01/02/2012,Comcast,UG,Fleeceflower,Way,Gaithersburg,,1,0,0,1,0,0,,Drop
12/29/2011,02/10/2012,Verizon,Aerial,Walnut Hill,Rd,Chevy Chase,,1,0,0,1,0,0,,Drop
01/03/2012,01/09/2012,Comcast,UG,Piney Glen,Ct,Potomac,,1,0,0,1,0,1,10/17/2012,Equipment
01/03/2012,01/09/2012,Comcast,Aerial,Piney Glen,Ln,Potomac,,1,0,0,1,0,1,10/17/2012,Broken Lashing
01/03/2012,01/09/2012,Comcast,Aerial/UG,Piney Glen,Ln,Potomac,,1,0,0,1,0,1,10/17/2012,Drop
03/27/2012,04/18/2012,Comcast,UG,Emory Grove,Rd,Laytonsville,,1,0,0,1,0,1,08/09/2012,Drop
03/28/2012,04/18/2012,Comcast,UG,Epsilon,Dr,Gaithersburg,,1,0,0,1,0,0,,Equipment
03/28/2012,04/12/2012,Verizon,UG,Bathgate,Ct,Montgomery Village,,1,0,0,1,0,0,,Drop
03/28/2012,04/18/2012,Comcast,Aerial,Emory Grove,Rd,Laytonsville,,1,0,0,1,0,1,08/09/2012,Drop
03/28/2012,05/08/2012,Verizon,Aerial,Emory Grove,Rd,Laytonsville,,1,0,0,1,0,1,08/09/2012,Drop
03/28/2012,04/18/2012,Comcast,UG,Quince Orchard,Blvd,Gaithersburg,,1,0,1,0,0,1,10/29/2013,Other
03/28/2012,04/05/2012,RCN,UG,Quince Orchard,Blvd,Gaithersburg,,1,0,1,0,0,1,10/29/2013,Equipment
03/28/2012,04/18/2012,Comcast,UG,Quince Orchard,Blvd,Gaithersburg,,1,0,1,0,0,1,10/29/2013,Drop
03/28/2012,10/18/2012,Verizon,UG,Quince Orchard,Blvd,Gaithersburg,,1,0,1,0,0,1,10/29/2013,Other
03/28/2012,04/05/2012,RCN,UG,Quince Orchard,Blvd,Gaithersburg,,1,0,1,0,0,1,10/29/2013,Other
03/28/2012,10/18/2012,Verizon,UG,Quince Orchard,Blvd,Gaithersburg,,1,0,1,0,0,1,10/29/2013,Other
03/28/2012,04/05/2012,RCN,UG,Quince Orchard,Blvd,Gaithersburg,,1,0,1,0,0,1,10/29/2013,Equipment
03/28/2012,04/18/2012,Comcast,UG,Quince Orchard,Blvd,Gaithersburg,,1,0,1,0,0,1,10/29/2013,Drop
03/28/2012,04/05/2012,RCN,UG,Quince Orchard,Blvd,Gaithersburg,,1,0,1,0,0,1,10/29/2013,Other
03/28/2012,04/18/2012,Comcast,UG,Quince Orchard,Blvd,Gaithersburg,,1,0,1,0,0,1,10/29/2013,Other
03/28/2012,04/05/2012,RCN,UG,Quince Orchard,Blvd,Gaithersburg,,1,0,1,0,0,1,08/29/2012,Other
03/28/2012,04/05/2012,RCN,UG,Quince Orchard,Blvd,Gaithersburg,,1,0,1,0,0,1,08/29/2012,Other
03/28/2012,04/18/2012,Comcast,UG,Quince Orchard,Blvd,Gaithersburg,,1,0,1,0,0,1,08/29/2012,Drop
03/28/2012,06/26/2012,Verizon,UG,Quince Orchard,Blvd,Gaithersburg,,1,0,1,0,0,1,10/29/2013,Other
03/28/2012,04/18/2012,Comcast,UG,Quince Orchard,Blvd,Gaithersburg,,1,0,1,0,0,1,10/29/2013,Drop
03/28/2012,09/26/2012,Verizon,UG,Quince Orchard,Blvd,Gaithersburg,,1,0,1,0,0,1,10/29/2013,Other
03/28/2012,04/18/2012,Comcast,UG,Quince Orchard,Blvd,Gaithersburg,,1,0,1,0,0,1,08/29/2012,Drop
03/29/2012,04/18/2012,Comcast,UG,Summit Hall,Rd,Gaithersburg,,1,0,1,0,0,0,,Drop
03/29/2012,04/18/2012,Comcast,UG,Summit Hall,Rd,Gaithersburg,,1,0,1,0,0,0,,Equipment
03/29/2012,04/18/2012,Comcast,UG,Summit Hall,Rd,Gaithersburg,,1,0,1,0,0,0,,Drop
03/29/2012,04/18/2012,Comcast,UG,Summit Hall,Rd,Gaithersburg,,1,0,1,0,0,0,,Drop
03/29/2012,06/19/2012,Verizon,UG,Summit Hall,Rd,Gaithersburg,,1,0,1,0,0,0,,Restoration
03/29/2012,04/18/2012,Comcast,UG,W Deer Park,Rd,Gaithersburg,,1,0,1,0,0,0,,Drop
03/29/2012,04/18/2012,Comcast,UG,Summit Hall,Rd,Gaithersburg,,1,0,1,0,0,0,,Equipment
03/29/2012,04/18/2012,Comcast,UG,Summit Hall,Rd,Gaithersburg,,1,0,1,0,0,0,,Drop
05/15/2012,08/27/2013,Verizon,Aerial,Beallsville,Rd,Poolesville,,1,0,0,1,0,1,01/14/2014,Drop
05/15/2012,06/07/2012,Comcast,UG,Hempstone,Av,Poolesville,,1,0,0,1,0,1,09/05/2012,Equipment
05/15/2012,06/07/2012,Comcast,UG,Spurrier,Av,Poolesville,,1,0,0,1,0,1,08/30/2012,Equipment
05/15/2012,06/07/2012,Comcast,Aerial,Jones,Ln,Potomac,,1,0,0,1,0,0,,Pole Transfer
05/15/2012,07/24/2014,Verizon,Aerial,Jones,Ln,Potomac,,1,0,0,1,0,0,,Pole Transfer
05/15/2012,06/07/2012,Comcast,UG,Triple Crown,Dr,Potomac,,1,0,0,1,0,0,,Drop
05/15/2012,08/08/2012,Verizon,UG,White Saddle,Dr,Germantown,,1,0,0,1,0,0,,Drop
05/16/2012,06/07/2012,Comcast,UG,Treworthy,Rd,Rockville,,1,0,0,1,0,0,,Drop
05/16/2012,08/19/2013,Verizon,Aerial,Thomas,St,Rockville,,1,0,0,1,0,0,,Drop
05/16/2012,06/07/2012,Comcast,UG,Club Lake,Rd,Montgomery Village,,1,0,0,1,0,1,03/11/2013,Drop
05/16/2012,06/07/2012,Comcast,UG,Lost Knife,Cir,Montgomery Village,,1,0,0,1,0,1,08/13/2012,Other
05/16/2012,06/07/2012,Comcast,UG,Lost Knife,Cir,Montgomery Village,,1,0,0,1,0,1,08/13/2012,Other
05/16/2012,06/07/2012,Comcast,UG,Lost Knife,Cir,Montgomery Village,,1,0,0,1,0,1,08/13/2012,Drop
05/16/2012,06/07/2012,Comcast,UG,Collette,Way,Montgomery Village,,1,0,0,1,0,1,09/06/2012,Drop
05/16/2012,06/07/2012,Comcast,UG,Fifeshire,Ct,Montgomery Village,,1,0,0,1,0,0,,Drop
05/16/2012,06/07/2012,Comcast,UG,Mobley Farm,Dr,Laytonsville,,1,0,0,1,0,1,11/12/2013,Equipment
05/16/2012,09/09/2013,Verizon,Aerial,Emory Grove,Rd,Laytonsville,,1,0,0,1,0,0,,Drop
05/16/2012,06/07/2012,Comcast,Aerial,Emory Grove,Rd,Laytonsville,,1,0,0,1,0,1,08/09/2012,Broken Lashing
05/16/2012,06/07/2012,Comcast,UG,Kelso,Ter,Laytonsville,,1,0,0,1,0,0,,Equipment
05/16/2012,06/07/2012,Comcast,UG,Kelso,Ter,Laytonsville,,1,0,0,1,0,0,,Drop
09/06/2012,,Comcast,Aerial,Riffle Ford,Rd,Gaithersburg,,1,0,0,1,0,0,,Pole Transfer
09/06/2012,08/13/2013,Verizon,Aerial,Riffle Ford,Rd,Gaithersburg,,1,0,0,1,0,0,,Pole Transfer
09/06/2012,,Comcast,Aerial,Riffle Ford,Rd,Gaithersburg,,1,0,0,1,0,0,,Pole Transfer
09/06/2012,,Comcast,Aerial,Riffle Ford,Rd,Gaithersburg,,1,0,0,1,0,0,,Pole Transfer
09/06/2012,,Comcast,Aerial,Riffle Ford,Rd,Gaithersburg,,1,0,0,1,0,0,,Pole Transfer
09/06/2012,08/13/2013,Verizon,Aerial,Riffle Ford,Rd,Gaithersburg,,1,0,0,1,0,0,,Pole Transfer
09/06/2012,08/13/2013,Verizon,Aerial,Riffle Ford,Rd,Gaithersburg,,1,0,0,1,0,0,,Pole Transfer
09/06/2012,08/13/2013,Verizon,Aerial,Riffle Ford,Rd,Gaithersburg,,1,0,0,1,0,0,,Pole Transfer
09/07/2012,09/12/2012,Verizon,UG,Weatherburn,Pl,Germantown,,0,1,0,1,0,0,,Equipment
09/07/2012,,Comcast,Aerial,Tuckerman,Ln,Rockville,,1,0,0,1,0,0,,Lines
09/07/2012,09/30/2013,Verizon,Aerial,Tuckerman,Ln,Rockville,,1,0,0,1,0,0,,Lines
09/07/2012,09/28/2012,Comcast,UG,Weatherburn,Pl,Germantown,,1,0,0,1,0,0,,Drop
09/07/2012,09/28/2012,Comcast,UG,Black Forest,Way,Germantown,,1,0,0,1,0,1,08/20/2013,Drop
09/07/2012,09/28/2012,Comcast,UG,Black Forest,Way,Germantown,,1,0,0,1,0,1,08/20/2013,Drop
11/07/2012,10/02/2013,Verizon,Aerial,Kenhowe,Dr,Bethesda,,1,0,0,1,0,0,,Drop
11/07/2012,11/30/2012,Comcast,Aerial,Selkirk,Dr,Bethesda,,1,0,0,1,0,0,,Drop
11/13/2012,11/20/2012,Comcast,UG,Archdale,Rd,Germantown,to the right of Breezedale Ln,0,1,1,0,0,0,,Equipment
11/13/2012,12/05/2012,Comcast,UG,Nathans,Pl,Montgomery Village,,1,0,1,0,0,1,08/28/2013,Drop
11/13/2012,12/05/2012,Comcast,UG,Nathans,Pl,Montgomery Village,,1,0,1,0,0,1,08/28/2013,Drop
11/13/2012,12/05/2012,Comcast,UG,Nathans,Pl,Montgomery Village,,1,0,1,0,0,1,08/28/2013,Drop
11/13/2012,12/05/2012,Comcast,UG,Nathans,Pl,Montgomery Village,,1,0,1,0,0,1,08/28/2013,Drop
11/13/2012,11/20/2012,Comcast,UG,Nathans,Pl,Montgomery Village,,0,1,1,0,0,1,08/28/2013,Drop
11/13/2012,12/05/2012,Comcast,UG,Docena,Dr,Montgomery Village,,1,0,1,0,0,0,,Drop
11/13/2012,12/05/2012,Comcast,UG,Docena,Ct,Montgomery Village,,1,0,1,0,0,0,,Drop
11/13/2012,11/27/2012,Verizon,UG,Brewer House,Cir,Bethesda,,1,0,1,0,0,1,10/18/2013,Equipment
11/13/2012,12/05/2012,Comcast,UG,Brewer House,Cir,Bethesda,,1,0,1,0,0,1,10/18/2013,Other
11/13/2012,12/05/2012,Comcast,UG,Brewer House,Cir,Bethesda,,1,0,1,0,0,1,10/03/2013,Other
11/29/2011,06/25/2013,Verizon,Aerial,McCeney,Av,Silver Spring,,1,0,1,0,0,0,,Pole Transfer
11/29/2011,12/17/2011,Comcast,Aerial,McCeney,Av,Silver Spring,,1,0,1,0,0,0,,Pole Transfer
11/29/2011,06/25/2013,Verizon,Aerial,McCeney,Av,Silver Spring,,1,0,1,0,0,0,,Pole Transfer
11/29/2011,12/17/2011,Comcast,Aerial,Jarboe,Av,Silver Spring,Burnt Mills Ave,1,0,0,1,0,0,,Pole Transfer
11/29/2011,10/03/2013,Verizon,Aerial,Jarboe,Av,Silver Spring,Burnt Mill Av,1,0,0,1,0,0,,Pole Transfer
11/29/2011,12/18/2011,Comcast,Aerial,Hoyle,Av,Silver Spring,Burnt Mills Ave,1,0,0,1,0,0,,Pole Transfer
11/29/2011,10/01/2013,Verizon,Aerial,Hoyle,Av,Silver Spring,Burnt Mills Ave,1,0,0,1,0,0,,Pole Transfer
11/29/2011,12/21/2011,Comcast,Aerial,Jarboe,Av,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
11/29/2011,09/18/2013,Verizon,Aerial,Jarboe,Av,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
11/29/2011,12/17/2011,Comcast,Aerial,Jarboe,Av,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
11/29/2011,09/17/2013,Verizon,Aerial,Jarboe,Av,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
11/29/2011,12/17/2011,Comcast,Aerial,Jarboe,Av,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
11/29/2011,09/17/2013,Verizon,Aerial,Jarboe,Av,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
11/29/2011,12/17/2011,Comcast,Aerial,Jarboe,Av,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
11/29/2011,09/17/2013,Verizon,Aerial,Jarboe,Av,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
11/29/2011,12/18/2011,Comcast,Aerial,Hoyle,Av,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
11/29/2011,06/25/2013,Verizon,Aerial,Hoyle,Av,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
11/29/2011,12/18/2011,Comcast,Aerial,Burnt Mills,Av,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
11/29/2011,06/24/2013,Verizon,Aerial,Burnt Mills,Av,Silver Spring,,1,0,0,1,0,1,06/25/2013,Pole Transfer
11/29/2011,12/18/2011,Comcast,Aerial,Burnt Mills,Av,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
11/29/2011,06/24/2013,Verizon,Aerial,Burnt Mills,Av,Silver Spring,,1,0,0,1,0,1,06/25/2013,Pole Transfer
11/29/2011,12/18/2011,Comcast,Aerial,Burnt Mills,Av,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
11/29/2011,08/15/2013,Verizon,Aerial,Burnt Mills,Av,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
11/29/2011,12/21/2011,Comcast,Aerial,McCeney,Av,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
11/29/2011,06/25/2013,Verizon,Aerial,McCeney,Av,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
11/29/2011,12/21/2011,Comcast,Aerial,McCeney,Av,Silver Spring,,1,0,1,0,0,0,,Pole Transfer
11/29/2011,06/25/2013,Verizon,Aerial,McCeney,Av,Silver Spring,,1,0,1,0,0,0,,Pole Transfer
11/29/2011,12/21/2011,Comcast,Aerial,Harper,Av,Silver Spring,,1,0,1,0,0,0,,Pole Transfer
11/29/2011,06/25/2013,Verizon,Aerial,Harper,Av,Silver Spring,,1,0,1,0,0,0,,Pole Transfer
11/29/2011,12/21/2011,Comcast,Aerial,Edelblut,Dr,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
11/29/2011,08/15/2013,Verizon,Aerial,Edelblut,Dr,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
11/29/2011,12/21/2011,Comcast,Aerial,Edelblut,Dr,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
11/29/2011,08/15/2013,Verizon,Aerial,Edelblut,Dr,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
11/29/2011,12/23/2011,Comcast,Aerial,Harold,Rd,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
11/29/2011,10/03/2013,Verizon,Aerial,Harold,Rd,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
11/29/2011,12/23/2011,Comcast,Aerial,Biltmore,Dr,Silver Spring,,1,0,1,0,0,0,,Other
11/29/2011,12/23/2011,Comcast,Aerial,Biltmore,Dr,Silver Spring,,1,0,0,1,0,0,,Drop
11/29/2011,12/26/2011,Comcast,Aerial,Wire,Av,Silver Spring,,1,0,0,1,0,0,,Broken Lashing
11/30/2011,01/28/2012,Verizon,UG,Stakeburg,Pl,Olney,,1,0,1,0,0,0,,Drop
11/30/2011,01/28/2012,Verizon,UG,Stakeburg,Pl,Olney,,1,0,1,0,0,0,,Drop
11/30/2011,01/28/2012,Verizon,UG,Stakeburg,Pl,Olney,,1,0,0,1,0,0,,Drop
11/30/2011,02/29/2012,Verizon,UG,Stakeburg,Pl,Olney,,1,0,0,1,0,0,,Drop
11/30/2011,12/15/2011,Comcast,UG,Stakeburg,Pl,Olney,,1,0,0,1,0,0,,Drop
11/30/2011,02/27/2012,Verizon,UG,Littlebrook,Ct,Olney,,1,0,0,1,0,0,,Restoration
11/30/2011,07/05/2012,Verizon,UG,Kirstin,Ct,Olney,,1,0,0,1,0,0,,Restoration
11/30/2011,02/07/2012,Verizon,UG,Benton Square,Dr,Olney,,1,0,0,1,0,0,,Restoration
11/30/2011,01/16/2012,Verizon,UG,Queen Elizabeth,,Olney,,1,0,0,1,0,0,,Drop
11/30/2011,12/15/2011,Comcast,UG,Queen Elizabeth,,Olney,,1,0,0,1,0,0,,Equipment
11/30/2011,12/26/2011,Comcast,Aerial,Rock Run,Dr,Potomac,,1,0,0,1,0,0,,Pole Transfer
11/30/2011,08/21/2013,Verizon,Aerial,Rock Run,Dr,Potomac,,1,0,0,1,0,0,,Pole Transfer
11/30/2011,12/15/2011,Comcast,UG,Paramus,Dr,Rockville,,1,0,0,1,0,0,,Equipment
11/30/2011,12/15/2011,Comcast,UG,Ridgeline,Dr,Montgomery Village,,1,0,0,1,0,0,,Drop
11/30/2011,12/15/2011,Comcast,UG,Ridgeline,Dr,Montgomery Village,,1,0,0,1,0,0,,Drop
11/30/2011,12/15/2011,Comcast,UG,Ridgeline,Dr,Montgomery Village,,1,0,0,1,0,0,,Drop
11/30/2011,12/15/2011,Comcast,UG,Ridgeline,Dr,Montgomery Village,,1,0,0,1,0,0,,Drop
11/30/2011,12/15/2011,Comcast,UG,Ridgeline,Dr,Montgomery Village,,1,0,0,1,0,0,,Drop
11/30/2011,12/15/2011,Comcast,UG,Ridgeline,Dr,Montgomery Village,,1,0,0,1,0,0,,Drop
11/30/2011,12/15/2011,Comcast,UG,Ridgeline,Dr,Montgomery Village,,1,0,0,1,0,0,,Drop
12/02/2011,12/23/2011,Comcast,Aerial,Dav,Rd,Rockville,,1,0,0,1,0,0,,Pole Transfer
12/02/2011,09/03/2013,Verizon,Aerial,Dav,Rd,Rockville,,1,0,0,1,0,0,,Pole Transfer
12/02/2011,12/23/2011,Comcast,Aerial,Dav,Rd,Rockville,,1,0,0,1,0,0,,Pole Transfer
12/02/2011,09/03/2013,Verizon,Aerial,Dav,Rd,Rockville,,1,0,0,1,0,0,,Pole Transfer
12/02/2011,12/23/2011,Comcast,Aerial,Dav,Rd,Rockville,,1,0,0,1,0,0,,Pole Transfer
12/02/2011,09/17/2013,Verizon,Aerial,Dav,Rd,Rockville,,1,0,0,1,0,0,,Pole Transfer
12/02/2011,12/23/2011,Comcast,Aerial,Darnestown,Rd,Rockville,,1,0,0,1,0,0,,Pole Transfer
12/02/2011,09/18/2013,Verizon,Aerial,Darnestown,Rd,Rockville,,1,0,0,1,0,0,,Pole Transfer
12/02/2011,12/23/2011,Comcast,Aerial/UG,Dav,Rd,Rockville,,1,0,0,1,0,0,,Drop
12/02/2011,12/23/2011,Comcast,Aerial/UG,Hi Wood,Dr,Rockville,,1,0,0,1,0,0,,Other
12/02/2011,09/03/2013,Verizon,Aerial/UG,Hi Wood,Dr,Rockville,,1,0,0,1,0,0,,Other
12/02/2011,02/10/2012,Verizon,Aerial,Hi Wood,Dr,Rockville,,1,0,0,1,0,0,,Drop
12/02/2011,12/23/2011,Comcast,UG,Gravenstein,Way,North Potomac,,1,0,1,0,0,1,07/16/2012,Other
12/05/2011,12/27/2011,Comcast,UG,Bullard,Cir,Rockville,,1,0,0,1,0,0,,Drop
12/05/2011,12/27/2011,Comcast,UG,Bullard,Cir,Rockville,,1,0,0,1,0,0,,Equipment
12/05/2011,12/27/2011,Comcast,UG,Bullard,Cir,Rockville,,1,0,0,1,0,0,,Equipment
12/05/2011,09/03/2013,Verizon,Aerial,Maiden,Ln,Bethesda,,1,0,0,1,0,0,,Pole Transfer
12/05/2011,08/15/2013,Verizon,Aerial,Maiden,Ln,Bethesda,,1,0,0,1,0,0,,Pole Transfer
12/05/2011,11/04/2013,Verizon,Aerial,Dale,Dr,Silver Spring,,1,0,0,1,0,0,,Drop
12/05/2011,02/07/2012,Verizon,Aerial,Dale,Dr,Silver Spring,,1,0,0,1,0,0,,Drop
12/05/2011,01/05/2012,Verizon,Aerial,Ridge,Rd,Damascus,,1,0,0,1,0,1,04/26/2012,Drop
12/05/2011,12/27/2011,Comcast,Aerial/UG,Welsh,Rd,Damascus,,1,0,0,1,0,0,,Drop
12/05/2011,12/27/2011,Comcast,Aerial/UG,Welsh,Rd,Damascus,,1,0,0,1,0,0,,Drop
12/05/2011,12/27/2011,Comcast,UG,Brandermill,Dr,Germantown,,1,0,0,1,0,0,,Restoration
12/05/2011,12/27/2011,Comcast,UG,Brandermill,Dr,Germantown,,1,0,0,1,0,0,,Restoration
12/05/2011,12/27/2011,Comcast,UG,Brandermill,Dr,Germantown,,1,0,0,1,0,0,,Restoration
12/05/2011,01/05/2012,Verizon,Aerial,Henderson Corner,Rd,Germantown,Seneca Crossing Dr,1,0,0,1,0,0,,Other
12/05/2011,01/05/2012,Verizon,Aerial/UG,Brink,Rd,Germantown,,1,0,0,1,0,0,,Drop
12/05/2011,12/27/2011,Comcast,Aerial/UG,Scenery,Dr,Germantown,,1,0,0,1,0,0,,Other
12/06/2011,12/27/2011,Comcast,Aerial,Stringtown,Rd,Clarksburg,Rt 355,1,0,0,1,0,0,,Other
12/06/2011,12/27/2011,Comcast,UG,Stoneridge,Dr,Gaithersburg,,1,0,0,1,0,0,,Equipment
12/06/2011,12/27/2011,Comcast,UG,W Diamond,Av,Gaithersburg,,1,0,0,1,0,0,,Equipment
12/06/2011,02/07/2012,Verizon,Aerial,Summit,Rd,Silver Spring,,1,0,1,0,0,0,,Drop
12/06/2011,12/28/2011,Comcast,Aerial,Watson,Rd,Silver Spring,,1,0,0,1,0,0,,Broken Lashing
12/06/2011,02/07/2012,Verizon,Aerial,Watson,Rd,Silver Spring,,1,0,0,1,0,0,,Drop
12/06/2011,02/07/2012,Verizon,Aerial,Highland,Dr,Silver Spring,,1,0,0,1,0,0,,Drop
12/06/2011,12/28/2011,Comcast,Aerial,Highland,Dr,Silver Spring,,1,0,0,1,0,0,,Broken Lashing
12/06/2011,12/28/2011,Comcast,UG,Middlebridge,Dr,Silver Spring,,1,0,0,1,0,0,,Equipment
12/06/2011,12/28/2011,Comcast,UG,Coachlamp,Ln,Silver Spring,,1,0,0,1,0,0,,Equipment
12/06/2011,12/28/2011,Comcast,UG,Middlebridge,Dr,Silver Spring,,1,0,0,1,0,0,,Drop
12/06/2011,01/16/2012,Verizon,UG,Cold Meadow,Way,Silver Spring,,1,0,0,1,0,0,,Drop
12/06/2011,02/14/2012,Verizon,UG,Tabiona,Cir,Silver Spring,,1,0,0,1,0,0,,Restoration
12/06/2011,12/28/2011,Comcast,Aerial,Spencerville,Rd,Silver Spring,,1,0,0,1,0,0,,Drop
12/06/2011,02/14/2012,Verizon,UG,Elm Grove,Cir,Silver Spring,,1,0,0,1,0,0,,Restoration
12/08/2011,01/07/2012,Verizon,UG,Strath Haven,Dr,Montgomery Village,,0,1,0,1,0,1,06/06/2012,Equipment
12/08/2011,01/07/2012,Verizon,UG,Strath Haven,Dr,Montgomery Village,,0,1,0,1,0,1,06/06/2012,Equipment
12/08/2011,01/12/2012,Verizon,UG,Piping Rock,Dr,Silver Spring,,0,1,1,0,0,0,,Drop
12/08/2011,12/28/2011,Comcast,Aerial,N Noyes,Dr,Silver Spring,,1,0,0,1,0,0,,Drop
12/08/2011,12/12/2011,Comcast,UG,Redgate,Dr,Silver Spring,,0,1,1,0,0,0,,Construction
12/08/2011,02/13/2012,Verizon,UG,Redgate,Dr,Silver Spring,,1,0,0,1,0,0,,Equipment
12/08/2011,12/28/2011,Comcast,UG,Betty,Ln,Silver Spring,,1,0,0,1,0,0,,Drop
12/08/2011,02/09/2012,Verizon,Aerial,Betty,Ln,Silver Spring,,1,0,0,1,0,0,,Drop
12/08/2011,12/28/2011,Comcast,Aerial,Kara,Ln,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
12/08/2011,09/26/2013,Verizon,Aerial,Kara,Ln,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
12/08/2011,12/01/2014,Verizon,Aerial,North Hampton,Dr,Silver Spring,,1,0,0,1,0,0,,Broken Lashing
12/08/2011,02/03/2012,Verizon,UG,Denham,Ct,Rockville,,1,0,1,0,0,0,,Restoration
12/09/2011,12/28/2011,Comcast,UG,Denham,Ct,Rockville,,1,0,1,0,0,0,,Drop
12/09/2011,02/10/2012,Verizon,UG,Strath Haven,Dr,Montgomery Village,,1,0,0,1,0,0,,Restoration
12/09/2011,12/28/2011,Comcast,UG,Strath Haven,Dr,Montgomery Village,,1,0,0,1,0,0,,Equipment
12/09/2011,12/28/2011,Comcast,UG,Strath Haven,Ct,Montgomery Village,,1,0,0,1,0,0,,Drop
12/09/2011,12/28/2011,Comcast,UG,Pruitt,Ct,Montgomery Village,,1,0,0,1,0,1,07/05/2012,Drop
12/09/2011,12/28/2011,Comcast,UG,Strath Haven,Ct,Montgomery Village,,1,0,0,1,0,0,,Drop
12/09/2011,12/28/2011,Comcast,UG,Strath Haven,Dr,Montgomery Village,,1,0,0,1,0,1,06/06/2012,Drop
12/09/2011,01/31/2012,Verizon,UG,Pruitt,Ct,Montgomery Village,,1,0,0,1,0,1,07/05/2012,Drop
